Model name,Wins,Points
ga_generation_73_nn_25.keras, 0, 586
ga_generation_74_nn_23.keras, 2, 788
ga_generation_74_nn_28.keras, 3, 691
ga_generation_73_nn_9.keras, 2, 702
ga_generation_74_nn_13.keras, 2, 693
ga_generation_73_nn_22.keras, 3, 596
ga_generation_74_nn_22.keras, 3, 612
ga_generation_74_nn_20.keras, 2, 663
ga_generation_74_nn_30.keras, 4, 742
ga_generation_74_nn_10.keras, 0, 551
ga_generation_74_nn_31.keras, 2, 599
ga_generation_74_nn_30.keras, 3, 633
ga_generation_75_nn_20.keras, 3, 723
ga_generation_75_nn_16.keras, 4, 767
ga_generation_75_nn_25.keras, 0, 477
ga_generation_75_nn_19.keras, 3, 644
ga_generation_74_nn_9.keras, 0, 543
ga_generation_75_nn_17.keras, 1, 609
ga_generation_75_nn_23.keras, 2, 663
ga_generation_75_nn_10.keras, 2, 620
ga_generation_75_nn_15.keras, 2, 674
ga_generation_75_nn_32.keras, 2, 621
ga_generation_75_nn_21.keras, 2, 611
ga_generation_74_nn_21.keras, 5, 778
ga_generation_75_nn_31.keras, 1, 577
ga_generation_75_nn_14.keras, 1, 612
ga_generation_74_nn_19.keras, 2, 487
ga_generation_75_nn_28.keras, 3, 778
ga_generation_75_nn_18.keras, 3, 719
ga_generation_74_nn_15.keras, 5, 692
ga_generation_74_nn_18.keras, 2, 680
ga_generation_75_nn_29.keras, 2, 714
ga_generation_74_nn_28.keras, 1, 588
ga_generation_75_nn_13.keras, 2, 577
ga_generation_75_nn_26.keras, 1, 624
ga_generation_75_nn_11.keras, 4, 696
ga_generation_75_nn_24.keras, 2, 624
ga_generation_75_nn_9.keras, 0, 574
ga_generation_75_nn_12.keras, 2, 582
ga_generation_75_nn_30.keras, 1, 612
ga_generation_75_nn_27.keras, 5, 715
ga_generation_74_nn_24.keras, 4, 644
ga_generation_75_nn_22.keras, 1, 621
ga_generation_76_nn_16.keras, 2, 564
ga_generation_76_nn_23.keras, 1, 575
ga_generation_76_nn_25.keras, 0, 494
ga_generation_75_nn_28.keras, 4, 745
ga_generation_76_nn_31.keras, 1, 615
ga_generation_74_nn_24.keras, 4, 698
ga_generation_76_nn_32.keras, 3, 651
ga_generation_76_nn_18.keras, 2, 666
ga_generation_76_nn_15.keras, 4, 645
ga_generation_76_nn_19.keras, 0, 604
ga_generation_74_nn_15.keras, 2, 747
ga_generation_76_nn_24.keras, 1, 578
ga_generation_76_nn_13.keras, 0, 575
ga_generation_76_nn_12.keras, 2, 687
ga_generation_75_nn_20.keras, 2, 613
ga_generation_75_nn_11.keras, 4, 703
ga_generation_76_nn_9.keras, 6, 695
ga_generation_76_nn_21.keras, 0, 628
ga_generation_76_nn_26.keras, 2, 630
ga_generation_76_nn_30.keras, 1, 589
ga_generation_76_nn_10.keras, 4, 695
ga_generation_76_nn_27.keras, 1, 592
ga_generation_75_nn_27.keras, 2, 580
ga_generation_76_nn_29.keras, 4, 659
ga_generation_76_nn_28.keras, 1, 647
ga_generation_74_nn_21.keras, 1, 653
ga_generation_76_nn_22.keras, 0, 565
ga_generation_75_nn_16.keras, 4, 690
ga_generation_76_nn_14.keras, 4, 691
ga_generation_76_nn_17.keras, 2, 693
ga_generation_76_nn_11.keras, 0, 517
ga_generation_76_nn_20.keras, 2, 730
ga_generation_77_nn_15.keras, 1, 603
ga_generation_77_nn_20.keras, 3, 586
ga_generation_76_nn_9.keras, 1, 688
ga_generation_77_nn_10.keras, 2, 631
ga_generation_77_nn_16.keras, 2, 608
ga_generation_76_nn_14.keras, 1, 604
ga_generation_76_nn_29.keras, 1, 633
ga_generation_77_nn_11.keras, 2, 578
ga_generation_77_nn_28.keras, 1, 557
ga_generation_75_nn_28.keras, 3, 659
ga_generation_77_nn_32.keras, 1, 603
ga_generation_77_nn_17.keras, 1, 530
ga_generation_77_nn_25.keras, 4, 702
ga_generation_77_nn_13.keras, 1, 631
ga_generation_77_nn_9.keras, 2, 612
ga_generation_77_nn_18.keras, 4, 742
ga_generation_75_nn_11.keras, 4, 604
ga_generation_77_nn_26.keras, 2, 582
ga_generation_77_nn_21.keras, 3, 663
ga_generation_77_nn_31.keras, 0, 638
ga_generation_77_nn_29.keras, 2, 675
ga_generation_77_nn_22.keras, 2, 669
ga_generation_77_nn_30.keras, 3, 628
ga_generation_77_nn_19.keras, 1, 600
ga_generation_74_nn_24.keras, 2, 614
ga_generation_76_nn_10.keras, 3, 700
ga_generation_77_nn_27.keras, 1, 551
ga_generation_77_nn_14.keras, 2, 573
ga_generation_75_nn_16.keras, 1, 558
ga_generation_77_nn_12.keras, 2, 643
ga_generation_77_nn_23.keras, 1, 609
ga_generation_77_nn_24.keras, 1, 685
ga_generation_78_nn_9.keras, 3, 775
ga_generation_78_nn_20.keras, 3, 713
ga_generation_76_nn_10.keras, 2, 565
ga_generation_77_nn_25.keras, 2, 658
ga_generation_78_nn_32.keras, 4, 741
ga_generation_77_nn_21.keras, 2, 657
ga_generation_77_nn_30.keras, 1, 613
ga_generation_77_nn_18.keras, 2, 685
ga_generation_78_nn_10.keras, 4, 739
ga_generation_78_nn_15.keras, 2, 719
ga_generation_78_nn_23.keras, 2, 606
ga_generation_78_nn_25.keras, 2, 559
ga_generation_78_nn_24.keras, 1, 566
ga_generation_78_nn_28.keras, 3, 637
ga_generation_78_nn_31.keras, 1, 635
ga_generation_78_nn_29.keras, 2, 644
ga_generation_78_nn_26.keras, 3, 694
ga_generation_78_nn_21.keras, 1, 533
ga_generation_78_nn_12.keras, 2, 583
ga_generation_78_nn_18.keras, 2, 616
ga_generation_78_nn_22.keras, 1, 559
ga_generation_78_nn_16.keras, 2, 553
ga_generation_77_nn_20.keras, 5, 775
ga_generation_75_nn_28.keras, 0, 563
ga_generation_78_nn_14.keras, 3, 752
ga_generation_78_nn_19.keras, 0, 513
ga_generation_75_nn_11.keras, 2, 519
ga_generation_78_nn_13.keras, 4, 677
ga_generation_78_nn_11.keras, 3, 663
ga_generation_78_nn_30.keras, 1, 580
ga_generation_78_nn_17.keras, 2, 597
ga_generation_78_nn_27.keras, 0, 498
ga_generation_79_nn_32.keras, 2, 655
ga_generation_79_nn_26.keras, 1, 594
ga_generation_79_nn_18.keras, 3, 674
ga_generation_79_nn_31.keras, 2, 645
ga_generation_79_nn_17.keras, 2, 652
ga_generation_77_nn_20.keras, 2, 648
ga_generation_79_nn_23.keras, 2, 647
ga_generation_78_nn_26.keras, 0, 402
ga_generation_79_nn_15.keras, 3, 650
ga_generation_79_nn_24.keras, 3, 645
ga_generation_78_nn_13.keras, 1, 577
ga_generation_78_nn_20.keras, 1, 642
ga_generation_79_nn_16.keras, 4, 722
ga_generation_79_nn_25.keras, 1, 550
ga_generation_79_nn_20.keras, 1, 523
ga_generation_79_nn_22.keras, 2, 678
ga_generation_79_nn_13.keras, 3, 689
ga_generation_79_nn_12.keras, 3, 633
ga_generation_79_nn_10.keras, 3, 763
ga_generation_79_nn_19.keras, 2, 622
ga_generation_79_nn_21.keras, 1, 637
ga_generation_79_nn_29.keras, 2, 634
ga_generation_78_nn_14.keras, 2, 615
ga_generation_78_nn_9.keras, 3, 612
ga_generation_79_nn_14.keras, 0, 594
ga_generation_79_nn_30.keras, 2, 660
ga_generation_78_nn_10.keras, 0, 539
ga_generation_79_nn_9.keras, 1, 593
ga_generation_79_nn_11.keras, 2, 662
ga_generation_79_nn_27.keras, 2, 756
ga_generation_79_nn_28.keras, 1, 572
ga_generation_78_nn_32.keras, 3, 601
ga_generation_80_nn_9.keras, 3, 594
ga_generation_79_nn_24.keras, 1, 674
ga_generation_78_nn_9.keras, 2, 590
ga_generation_80_nn_26.keras, 2, 730
ga_generation_80_nn_23.keras, 1, 617
ga_generation_80_nn_15.keras, 3, 697
ga_generation_80_nn_32.keras, 3, 676
ga_generation_80_nn_12.keras, 3, 656
ga_generation_80_nn_31.keras, 1, 692
ga_generation_79_nn_10.keras, 4, 710
ga_generation_79_nn_18.keras, 1, 691
ga_generation_80_nn_16.keras, 3, 617
ga_generation_79_nn_12.keras, 4, 771
ga_generation_80_nn_28.keras, 3, 553
ga_generation_80_nn_17.keras, 1, 631
ga_generation_80_nn_25.keras, 4, 733
ga_generation_79_nn_16.keras, 2, 577
ga_generation_80_nn_30.keras, 1, 652
ga_generation_80_nn_13.keras, 1, 546
ga_generation_80_nn_20.keras, 2, 674
ga_generation_80_nn_27.keras, 4, 645
ga_generation_80_nn_21.keras, 1, 610
ga_generation_80_nn_19.keras, 0, 573
ga_generation_79_nn_13.keras, 1, 614
ga_generation_80_nn_29.keras, 3, 590
ga_generation_79_nn_15.keras, 2, 650
ga_generation_80_nn_10.keras, 1, 560
ga_generation_80_nn_14.keras, 1, 614
ga_generation_80_nn_22.keras, 1, 609
ga_generation_80_nn_11.keras, 3, 694
ga_generation_80_nn_18.keras, 3, 776
ga_generation_80_nn_24.keras, 0, 574
ga_generation_81_nn_24.keras, 4, 752
ga_generation_80_nn_11.keras, 1, 537
ga_generation_80_nn_27.keras, 4, 697
ga_generation_81_nn_16.keras, 0, 651
ga_generation_81_nn_12.keras, 3, 704
ga_generation_81_nn_28.keras, 2, 658
ga_generation_81_nn_32.keras, 0, 683
ga_generation_81_nn_25.keras, 4, 754
ga_generation_81_nn_20.keras, 0, 491
ga_generation_81_nn_17.keras, 2, 627
ga_generation_81_nn_27.keras, 3, 662
ga_generation_81_nn_9.keras, 2, 568
ga_generation_81_nn_18.keras, 2, 608
ga_generation_80_nn_32.keras, 2, 633
ga_generation_81_nn_19.keras, 4, 662
ga_generation_80_nn_25.keras, 4, 772
ga_generation_81_nn_26.keras, 1, 622
ga_generation_79_nn_10.keras, 3, 678
ga_generation_81_nn_15.keras, 1, 572
ga_generation_81_nn_23.keras, 4, 712
ga_generation_81_nn_13.keras, 2, 709
ga_generation_81_nn_30.keras, 2, 701
ga_generation_80_nn_18.keras, 1, 686
ga_generation_81_nn_10.keras, 2, 673
ga_generation_80_nn_15.keras, 2, 732
ga_generation_81_nn_11.keras, 1, 602
ga_generation_81_nn_22.keras, 2, 590
ga_generation_81_nn_29.keras, 0, 617
ga_generation_81_nn_31.keras, 2, 616
ga_generation_79_nn_12.keras, 1, 606
ga_generation_81_nn_14.keras, 5, 725
ga_generation_81_nn_21.keras, 2, 659
