Model name,Parent model 1,Parent model 2,Crossover ratio,Crossover function,Mutation ratio,Mutation function
'ga_generation_60_nn_22', 'ga_generation_59_nn_27.keras', 'ga_generation_59_nn_19.keras', '0.4040404040404041', 'None', '0.5959595959595959', '__partial_shuffle_mutation'
'ga_generation_60_nn_23', 'ga_generation_59_nn_12.keras', 'ga_generation_59_nn_27.keras', '0.4040404040404041', 'None', '0.5959595959595959', '__random_resetting_mutation'
'ga_generation_60_nn_24', 'ga_generation_59_nn_12.keras', 'ga_generation_59_nn_27.keras', '0.4040404040404041', 'None', '0.5959595959595959', 'None'
'ga_generation_60_nn_25', 'ga_generation_59_nn_26.keras', 'ga_generation_59_nn_14.keras', '0.4040404040404041', 'None', '0.5959595959595959', '__swap_mutation'
'ga_generation_60_nn_26', 'ga_generation_59_nn_26.keras', 'ga_generation_59_nn_14.keras', '0.4040404040404041', 'None', '0.5959595959595959', 'None'
'ga_generation_60_nn_27', 'ga_generation_59_nn_17.keras', 'ga_generation_59_nn_19.keras', '0.4040404040404041', 'None', '0.5959595959595959', '__inversion_mutation'
'ga_generation_60_nn_28', 'ga_generation_59_nn_17.keras', 'ga_generation_59_nn_19.keras', '0.4040404040404041', 'None', '0.5959595959595959', 'None'
'ga_generation_60_nn_29', 'ga_generation_57_nn_25.keras', 'ga_generation_59_nn_27.keras', '0.4040404040404041', 'None', '0.5959595959595959', 'None'
'ga_generation_60_nn_30', 'ga_generation_57_nn_25.keras', 'ga_generation_59_nn_27.keras', '0.4040404040404041', 'None', '0.5959595959595959', '__displacement_inversion_mutation'
'ga_generation_60_nn_31', 'ga_generation_59_nn_17.keras', 'ga_generation_59_nn_27.keras', '0.4040404040404041', '__uniform_crossover', '0.5959595959595959', '__displacement_mutation'
'ga_generation_60_nn_32', 'ga_generation_59_nn_17.keras', 'ga_generation_59_nn_27.keras', '0.4040404040404041', '__uniform_crossover', '0.5959595959595959', 'None'
'ga_generation_61_nn_9', 'ga_generation_60_nn_22.keras', 'ga_generation_59_nn_19.keras', '0.3939393939393939', '__multi_point_crossover', '0.6060606060606061', '__swap_mutation'
'ga_generation_61_nn_10', 'ga_generation_60_nn_22.keras', 'ga_generation_59_nn_19.keras', '0.3939393939393939', '__multi_point_crossover', '0.6060606060606061', '__swap_mutation'
'ga_generation_61_nn_11', 'ga_generation_60_nn_31.keras', 'ga_generation_60_nn_26.keras', '0.3939393939393939', 'None', '0.6060606060606061', 'None'
'ga_generation_61_nn_12', 'ga_generation_60_nn_31.keras', 'ga_generation_60_nn_26.keras', '0.3939393939393939', 'None', '0.6060606060606061', 'None'
'ga_generation_61_nn_13', 'ga_generation_60_nn_18.keras', 'ga_generation_59_nn_22.keras', '0.3939393939393939', 'None', '0.6060606060606061', '__partial_shuffle_mutation'
'ga_generation_61_nn_14', 'ga_generation_60_nn_18.keras', 'ga_generation_59_nn_22.keras', '0.3939393939393939', 'None', '0.6060606060606061', 'None'
'ga_generation_61_nn_15', 'ga_generation_59_nn_22.keras', 'ga_generation_60_nn_31.keras', '0.3939393939393939', '__uniform_crossover', '0.6060606060606061', 'None'
'ga_generation_61_nn_16', 'ga_generation_59_nn_22.keras', 'ga_generation_60_nn_31.keras', '0.3939393939393939', '__uniform_crossover', '0.6060606060606061', '__inversion_mutation'
'ga_generation_61_nn_17', 'ga_generation_60_nn_26.keras', 'ga_generation_60_nn_21.keras', '0.3939393939393939', 'None', '0.6060606060606061', '__partial_shuffle_mutation'
'ga_generation_61_nn_18', 'ga_generation_60_nn_26.keras', 'ga_generation_60_nn_21.keras', '0.3939393939393939', 'None', '0.6060606060606061', '__displacement_inversion_mutation'
'ga_generation_61_nn_19', 'ga_generation_60_nn_26.keras', 'ga_generation_60_nn_21.keras', '0.3939393939393939', 'None', '0.6060606060606061', 'None'
'ga_generation_61_nn_20', 'ga_generation_60_nn_26.keras', 'ga_generation_60_nn_21.keras', '0.3939393939393939', 'None', '0.6060606060606061', 'None'
'ga_generation_61_nn_21', 'ga_generation_60_nn_26.keras', 'ga_generation_59_nn_19.keras', '0.3939393939393939', '__multivariate_crossover', '0.6060606060606061', '__partial_shuffle_mutation'
'ga_generation_61_nn_22', 'ga_generation_60_nn_26.keras', 'ga_generation_59_nn_19.keras', '0.3939393939393939', '__multivariate_crossover', '0.6060606060606061', 'None'
'ga_generation_61_nn_23', 'ga_generation_60_nn_31.keras', 'ga_generation_60_nn_22.keras', '0.3939393939393939', '__uniform_crossover', '0.6060606060606061', '__swap_mutation'
'ga_generation_61_nn_24', 'ga_generation_60_nn_31.keras', 'ga_generation_60_nn_22.keras', '0.3939393939393939', '__uniform_crossover', '0.6060606060606061', '__displacement_mutation'
'ga_generation_61_nn_25', 'ga_generation_60_nn_18.keras', 'ga_generation_59_nn_19.keras', '0.3939393939393939', 'None', '0.6060606060606061', 'None'
'ga_generation_61_nn_26', 'ga_generation_60_nn_18.keras', 'ga_generation_59_nn_19.keras', '0.3939393939393939', 'None', '0.6060606060606061', '__displacement_inversion_mutation'
'ga_generation_61_nn_27', 'ga_generation_60_nn_26.keras', 'ga_generation_60_nn_21.keras', '0.3939393939393939', 'None', '0.6060606060606061', 'None'
'ga_generation_61_nn_28', 'ga_generation_60_nn_26.keras', 'ga_generation_60_nn_21.keras', '0.3939393939393939', 'None', '0.6060606060606061', '__partial_shuffle_mutation'
'ga_generation_61_nn_29', 'ga_generation_60_nn_26.keras', 'ga_generation_60_nn_31.keras', '0.3939393939393939', 'None', '0.6060606060606061', 'None'
'ga_generation_61_nn_30', 'ga_generation_60_nn_26.keras', 'ga_generation_60_nn_31.keras', '0.3939393939393939', 'None', '0.6060606060606061', '__inversion_mutation'
'ga_generation_61_nn_31', 'ga_generation_60_nn_21.keras', 'ga_generation_60_nn_18.keras', '0.3939393939393939', 'None', '0.6060606060606061', '__random_resetting_mutation'
'ga_generation_61_nn_32', 'ga_generation_60_nn_21.keras', 'ga_generation_60_nn_18.keras', '0.3939393939393939', 'None', '0.6060606060606061', '__displacement_mutation'
'ga_generation_62_nn_9', 'ga_generation_61_nn_24.keras', 'ga_generation_61_nn_30.keras', '0.38383838383838387', 'None', '0.6161616161616161', '__partial_shuffle_mutation'
'ga_generation_62_nn_10', 'ga_generation_61_nn_24.keras', 'ga_generation_61_nn_30.keras', '0.38383838383838387', 'None', '0.6161616161616161', '__partial_shuffle_mutation'
'ga_generation_62_nn_11', 'ga_generation_61_nn_21.keras', 'ga_generation_60_nn_31.keras', '0.38383838383838387', '__one_point_crossover', '0.6161616161616161', 'None'
'ga_generation_62_nn_12', 'ga_generation_61_nn_21.keras', 'ga_generation_60_nn_31.keras', '0.38383838383838387', '__one_point_crossover', '0.6161616161616161', '__random_resetting_mutation'
'ga_generation_62_nn_13', 'ga_generation_61_nn_24.keras', 'ga_generation_61_nn_18.keras', '0.38383838383838387', 'None', '0.6161616161616161', '__inversion_mutation'
'ga_generation_62_nn_14', 'ga_generation_61_nn_24.keras', 'ga_generation_61_nn_18.keras', '0.38383838383838387', 'None', '0.6161616161616161', 'None'
'ga_generation_62_nn_15', 'ga_generation_61_nn_23.keras', 'ga_generation_61_nn_17.keras', '0.38383838383838387', 'None', '0.6161616161616161', 'None'
'ga_generation_62_nn_16', 'ga_generation_61_nn_23.keras', 'ga_generation_61_nn_17.keras', '0.38383838383838387', 'None', '0.6161616161616161', 'None'
'ga_generation_62_nn_17', 'ga_generation_61_nn_18.keras', 'ga_generation_61_nn_24.keras', '0.38383838383838387', 'None', '0.6161616161616161', '__swap_mutation'
'ga_generation_62_nn_18', 'ga_generation_61_nn_18.keras', 'ga_generation_61_nn_24.keras', '0.38383838383838387', 'None', '0.6161616161616161', '__displacement_mutation'
'ga_generation_62_nn_19', 'ga_generation_61_nn_18.keras', 'ga_generation_59_nn_19.keras', '0.38383838383838387', 'None', '0.6161616161616161', '__random_resetting_mutation'
'ga_generation_62_nn_20', 'ga_generation_61_nn_18.keras', 'ga_generation_59_nn_19.keras', '0.38383838383838387', 'None', '0.6161616161616161', 'None'
'ga_generation_62_nn_21', 'ga_generation_61_nn_17.keras', 'ga_generation_61_nn_24.keras', '0.38383838383838387', '__multi_point_crossover', '0.6161616161616161', '__swap_mutation'
'ga_generation_62_nn_22', 'ga_generation_61_nn_17.keras', 'ga_generation_61_nn_24.keras', '0.38383838383838387', '__multi_point_crossover', '0.6161616161616161', 'None'
'ga_generation_62_nn_23', 'ga_generation_61_nn_17.keras', 'ga_generation_59_nn_19.keras', '0.38383838383838387', '__uniform_crossover', '0.6161616161616161', '__swap_mutation'
'ga_generation_62_nn_24', 'ga_generation_61_nn_17.keras', 'ga_generation_59_nn_19.keras', '0.38383838383838387', '__uniform_crossover', '0.6161616161616161', 'None'
'ga_generation_62_nn_25', 'ga_generation_61_nn_18.keras', 'ga_generation_60_nn_31.keras', '0.38383838383838387', 'None', '0.6161616161616161', 'None'
'ga_generation_62_nn_26', 'ga_generation_61_nn_18.keras', 'ga_generation_60_nn_31.keras', '0.38383838383838387', 'None', '0.6161616161616161', 'None'
'ga_generation_62_nn_27', 'ga_generation_59_nn_19.keras', 'ga_generation_61_nn_30.keras', '0.38383838383838387', '__one_point_crossover', '0.6161616161616161', '__displacement_inversion_mutation'
'ga_generation_62_nn_28', 'ga_generation_59_nn_19.keras', 'ga_generation_61_nn_30.keras', '0.38383838383838387', '__one_point_crossover', '0.6161616161616161', 'None'
'ga_generation_62_nn_29', 'ga_generation_59_nn_19.keras', 'ga_generation_61_nn_21.keras', '0.38383838383838387', '__multi_point_crossover', '0.6161616161616161', '__displacement_mutation'
'ga_generation_62_nn_30', 'ga_generation_59_nn_19.keras', 'ga_generation_61_nn_21.keras', '0.38383838383838387', '__multi_point_crossover', '0.6161616161616161', 'None'
'ga_generation_62_nn_31', 'ga_generation_61_nn_24.keras', 'ga_generation_59_nn_19.keras', '0.38383838383838387', 'None', '0.6161616161616161', '__random_resetting_mutation'
'ga_generation_62_nn_32', 'ga_generation_61_nn_24.keras', 'ga_generation_59_nn_19.keras', '0.38383838383838387', 'None', '0.6161616161616161', 'None'
'ga_generation_63_nn_9', 'ga_generation_62_nn_25.keras', 'ga_generation_62_nn_31.keras', '0.3737373737373737', 'None', '0.6262626262626263', '__partial_shuffle_mutation'
'ga_generation_63_nn_10', 'ga_generation_62_nn_25.keras', 'ga_generation_62_nn_31.keras', '0.3737373737373737', 'None', '0.6262626262626263', '__random_resetting_mutation'
'ga_generation_63_nn_11', 'ga_generation_62_nn_24.keras', 'ga_generation_62_nn_17.keras', '0.3737373737373737', 'None', '0.6262626262626263', '__swap_mutation'
'ga_generation_63_nn_12', 'ga_generation_62_nn_24.keras', 'ga_generation_62_nn_17.keras', '0.3737373737373737', 'None', '0.6262626262626263', '__partial_shuffle_mutation'
'ga_generation_63_nn_13', 'ga_generation_60_nn_31.keras', 'ga_generation_62_nn_24.keras', '0.3737373737373737', 'None', '0.6262626262626263', '__swap_mutation'
'ga_generation_63_nn_14', 'ga_generation_60_nn_31.keras', 'ga_generation_62_nn_24.keras', '0.3737373737373737', 'None', '0.6262626262626263', '__partial_shuffle_mutation'
'ga_generation_63_nn_15', 'ga_generation_62_nn_13.keras', 'ga_generation_62_nn_17.keras', '0.3737373737373737', 'None', '0.6262626262626263', 'None'
'ga_generation_63_nn_16', 'ga_generation_62_nn_13.keras', 'ga_generation_62_nn_17.keras', '0.3737373737373737', 'None', '0.6262626262626263', '__random_resetting_mutation'
'ga_generation_63_nn_17', 'ga_generation_62_nn_13.keras', 'ga_generation_62_nn_24.keras', '0.3737373737373737', '__arithmetic_crossover', '0.6262626262626263', 'None'
'ga_generation_63_nn_18', 'ga_generation_62_nn_13.keras', 'ga_generation_62_nn_24.keras', '0.3737373737373737', '__arithmetic_crossover', '0.6262626262626263', '__partial_shuffle_mutation'
'ga_generation_63_nn_19', 'ga_generation_62_nn_13.keras', 'ga_generation_62_nn_18.keras', '0.3737373737373737', 'None', '0.6262626262626263', '__swap_mutation'
'ga_generation_63_nn_20', 'ga_generation_62_nn_13.keras', 'ga_generation_62_nn_18.keras', '0.3737373737373737', 'None', '0.6262626262626263', '__partial_shuffle_mutation'
'ga_generation_63_nn_21', 'ga_generation_61_nn_23.keras', 'ga_generation_62_nn_25.keras', '0.3737373737373737', 'None', '0.6262626262626263', 'None'
'ga_generation_63_nn_22', 'ga_generation_61_nn_23.keras', 'ga_generation_62_nn_25.keras', '0.3737373737373737', 'None', '0.6262626262626263', '__random_resetting_mutation'
'ga_generation_63_nn_23', 'ga_generation_61_nn_23.keras', 'ga_generation_62_nn_31.keras', '0.3737373737373737', '__uniform_crossover', '0.6262626262626263', '__displacement_mutation'
'ga_generation_63_nn_24', 'ga_generation_61_nn_23.keras', 'ga_generation_62_nn_31.keras', '0.3737373737373737', '__uniform_crossover', '0.6262626262626263', 'None'
'ga_generation_63_nn_25', 'ga_generation_62_nn_13.keras', 'ga_generation_62_nn_31.keras', '0.3737373737373737', 'None', '0.6262626262626263', '__displacement_inversion_mutation'
'ga_generation_63_nn_26', 'ga_generation_62_nn_13.keras', 'ga_generation_62_nn_31.keras', '0.3737373737373737', 'None', '0.6262626262626263', '__random_resetting_mutation'
'ga_generation_63_nn_27', 'ga_generation_62_nn_25.keras', 'ga_generation_62_nn_13.keras', '0.3737373737373737', '__one_point_crossover', '0.6262626262626263', '__displacement_inversion_mutation'
'ga_generation_63_nn_28', 'ga_generation_62_nn_25.keras', 'ga_generation_62_nn_13.keras', '0.3737373737373737', '__one_point_crossover', '0.6262626262626263', 'None'
'ga_generation_63_nn_29', 'ga_generation_62_nn_31.keras', 'ga_generation_60_nn_31.keras', '0.3737373737373737', 'None', '0.6262626262626263', '__displacement_mutation'
'ga_generation_63_nn_30', 'ga_generation_62_nn_31.keras', 'ga_generation_60_nn_31.keras', '0.3737373737373737', 'None', '0.6262626262626263', '__inversion_mutation'
'ga_generation_63_nn_31', 'ga_generation_62_nn_17.keras', 'ga_generation_61_nn_23.keras', '0.3737373737373737', '__one_point_crossover', '0.6262626262626263', '__displacement_mutation'
'ga_generation_63_nn_32', 'ga_generation_62_nn_17.keras', 'ga_generation_61_nn_23.keras', '0.3737373737373737', '__one_point_crossover', '0.6262626262626263', 'None'
'ga_generation_64_nn_9', 'ga_generation_63_nn_28.keras', 'ga_generation_63_nn_21.keras', '0.36363636363636365', '__multivariate_crossover', '0.6363636363636364', 'None'
'ga_generation_64_nn_10', 'ga_generation_63_nn_28.keras', 'ga_generation_63_nn_21.keras', '0.36363636363636365', '__multivariate_crossover', '0.6363636363636364', '__displacement_mutation'
'ga_generation_64_nn_11', 'ga_generation_63_nn_21.keras', 'ga_generation_63_nn_23.keras', '0.36363636363636365', 'None', '0.6363636363636364', '__inversion_mutation'
'ga_generation_64_nn_12', 'ga_generation_63_nn_21.keras', 'ga_generation_63_nn_23.keras', '0.36363636363636365', 'None', '0.6363636363636364', '__partial_shuffle_mutation'
'ga_generation_64_nn_13', 'ga_generation_63_nn_21.keras', 'ga_generation_63_nn_23.keras', '0.36363636363636365', '__uniform_crossover', '0.6363636363636364', 'None'
'ga_generation_64_nn_14', 'ga_generation_63_nn_21.keras', 'ga_generation_63_nn_23.keras', '0.36363636363636365', '__uniform_crossover', '0.6363636363636364', '__displacement_mutation'
'ga_generation_64_nn_15', 'ga_generation_63_nn_17.keras', 'ga_generation_62_nn_18.keras', '0.36363636363636365', '__multi_point_crossover', '0.6363636363636364', '__random_resetting_mutation'
'ga_generation_64_nn_16', 'ga_generation_63_nn_17.keras', 'ga_generation_62_nn_18.keras', '0.36363636363636365', '__multi_point_crossover', '0.6363636363636364', 'None'
'ga_generation_64_nn_17', 'ga_generation_63_nn_18.keras', 'ga_generation_63_nn_28.keras', '0.36363636363636365', '__multi_point_crossover', '0.6363636363636364', '__partial_shuffle_mutation'
'ga_generation_64_nn_18', 'ga_generation_63_nn_18.keras', 'ga_generation_63_nn_28.keras', '0.36363636363636365', '__multi_point_crossover', '0.6363636363636364', 'None'
'ga_generation_64_nn_19', 'ga_generation_63_nn_18.keras', 'ga_generation_63_nn_28.keras', '0.36363636363636365', 'None', '0.6363636363636364', '__displacement_mutation'
'ga_generation_64_nn_20', 'ga_generation_63_nn_18.keras', 'ga_generation_63_nn_28.keras', '0.36363636363636365', 'None', '0.6363636363636364', 'None'
'ga_generation_64_nn_21', 'ga_generation_63_nn_21.keras', 'ga_generation_63_nn_18.keras', '0.36363636363636365', 'None', '0.6363636363636364', 'None'
'ga_generation_64_nn_22', 'ga_generation_63_nn_21.keras', 'ga_generation_63_nn_18.keras', '0.36363636363636365', 'None', '0.6363636363636364', 'None'
'ga_generation_64_nn_23', 'ga_generation_62_nn_18.keras', 'ga_generation_63_nn_18.keras', '0.36363636363636365', 'None', '0.6363636363636364', '__displacement_mutation'
'ga_generation_64_nn_24', 'ga_generation_62_nn_18.keras', 'ga_generation_63_nn_18.keras', '0.36363636363636365', 'None', '0.6363636363636364', '__displacement_inversion_mutation'
'ga_generation_64_nn_25', 'ga_generation_63_nn_28.keras', 'ga_generation_63_nn_21.keras', '0.36363636363636365', 'None', '0.6363636363636364', 'None'
'ga_generation_64_nn_26', 'ga_generation_63_nn_28.keras', 'ga_generation_63_nn_21.keras', '0.36363636363636365', 'None', '0.6363636363636364', '__displacement_mutation'
'ga_generation_64_nn_27', 'ga_generation_63_nn_22.keras', 'ga_generation_63_nn_17.keras', '0.36363636363636365', 'None', '0.6363636363636364', 'None'
'ga_generation_64_nn_28', 'ga_generation_63_nn_22.keras', 'ga_generation_63_nn_17.keras', '0.36363636363636365', 'None', '0.6363636363636364', '__swap_mutation'
'ga_generation_64_nn_29', 'ga_generation_63_nn_17.keras', 'ga_generation_63_nn_22.keras', '0.36363636363636365', '__one_point_crossover', '0.6363636363636364', 'None'
'ga_generation_64_nn_30', 'ga_generation_63_nn_17.keras', 'ga_generation_63_nn_22.keras', '0.36363636363636365', '__one_point_crossover', '0.6363636363636364', '__displacement_mutation'
'ga_generation_64_nn_31', 'ga_generation_63_nn_10.keras', 'ga_generation_63_nn_18.keras', '0.36363636363636365', '__average_crossover_and_flat_crossover', '0.6363636363636364', 'None'
'ga_generation_64_nn_32', 'ga_generation_63_nn_10.keras', 'ga_generation_63_nn_18.keras', '0.36363636363636365', '__average_crossover_and_flat_crossover', '0.6363636363636364', 'None'
'ga_generation_65_nn_9', 'ga_generation_64_nn_14.keras', 'ga_generation_64_nn_21.keras', '0.3535353535353535', 'None', '0.6464646464646465', '__inversion_mutation'
'ga_generation_65_nn_10', 'ga_generation_64_nn_14.keras', 'ga_generation_64_nn_21.keras', '0.3535353535353535', 'None', '0.6464646464646465', '__displacement_mutation'
'ga_generation_65_nn_11', 'ga_generation_63_nn_21.keras', 'ga_generation_63_nn_28.keras', '0.3535353535353535', 'None', '0.6464646464646465', 'None'
'ga_generation_65_nn_12', 'ga_generation_63_nn_21.keras', 'ga_generation_63_nn_28.keras', '0.3535353535353535', 'None', '0.6464646464646465', '__displacement_inversion_mutation'
'ga_generation_65_nn_13', 'ga_generation_64_nn_21.keras', 'ga_generation_64_nn_15.keras', '0.3535353535353535', 'None', '0.6464646464646465', '__displacement_mutation'
'ga_generation_65_nn_14', 'ga_generation_64_nn_21.keras', 'ga_generation_64_nn_15.keras', '0.3535353535353535', 'None', '0.6464646464646465', 'None'
'ga_generation_65_nn_15', 'ga_generation_64_nn_14.keras', 'ga_generation_63_nn_21.keras', '0.3535353535353535', 'None', '0.6464646464646465', 'None'
'ga_generation_65_nn_16', 'ga_generation_64_nn_14.keras', 'ga_generation_63_nn_21.keras', '0.3535353535353535', 'None', '0.6464646464646465', 'None'
'ga_generation_65_nn_17', 'ga_generation_64_nn_21.keras', 'ga_generation_64_nn_15.keras', '0.3535353535353535', '__one_point_crossover', '0.6464646464646465', '__displacement_inversion_mutation'
'ga_generation_65_nn_18', 'ga_generation_64_nn_21.keras', 'ga_generation_64_nn_15.keras', '0.3535353535353535', '__one_point_crossover', '0.6464646464646465', '__partial_shuffle_mutation'
'ga_generation_65_nn_19', 'ga_generation_64_nn_10.keras', 'ga_generation_64_nn_14.keras', '0.3535353535353535', 'None', '0.6464646464646465', 'None'
'ga_generation_65_nn_20', 'ga_generation_64_nn_10.keras', 'ga_generation_64_nn_14.keras', '0.3535353535353535', 'None', '0.6464646464646465', '__inversion_mutation'
'ga_generation_65_nn_21', 'ga_generation_64_nn_18.keras', 'ga_generation_63_nn_21.keras', '0.3535353535353535', 'None', '0.6464646464646465', '__partial_shuffle_mutation'
'ga_generation_65_nn_22', 'ga_generation_64_nn_18.keras', 'ga_generation_63_nn_21.keras', '0.3535353535353535', 'None', '0.6464646464646465', 'None'
'ga_generation_65_nn_23', 'ga_generation_64_nn_21.keras', 'ga_generation_64_nn_18.keras', '0.3535353535353535', 'None', '0.6464646464646465', 'None'
'ga_generation_65_nn_24', 'ga_generation_64_nn_21.keras', 'ga_generation_64_nn_18.keras', '0.3535353535353535', 'None', '0.6464646464646465', '__random_resetting_mutation'
'ga_generation_65_nn_25', 'ga_generation_64_nn_15.keras', 'ga_generation_64_nn_30.keras', '0.3535353535353535', 'None', '0.6464646464646465', '__partial_shuffle_mutation'
'ga_generation_65_nn_26', 'ga_generation_64_nn_15.keras', 'ga_generation_64_nn_30.keras', '0.3535353535353535', 'None', '0.6464646464646465', 'None'
'ga_generation_65_nn_27', 'ga_generation_64_nn_10.keras', 'ga_generation_64_nn_18.keras', '0.3535353535353535', 'None', '0.6464646464646465', '__inversion_mutation'
'ga_generation_65_nn_28', 'ga_generation_64_nn_10.keras', 'ga_generation_64_nn_18.keras', '0.3535353535353535', 'None', '0.6464646464646465', 'None'
'ga_generation_65_nn_29', 'ga_generation_63_nn_28.keras', 'ga_generation_64_nn_30.keras', '0.3535353535353535', '__arithmetic_crossover', '0.6464646464646465', 'None'
'ga_generation_65_nn_30', 'ga_generation_63_nn_28.keras', 'ga_generation_64_nn_30.keras', '0.3535353535353535', '__arithmetic_crossover', '0.6464646464646465', '__partial_shuffle_mutation'
'ga_generation_65_nn_31', 'ga_generation_64_nn_30.keras', 'ga_generation_64_nn_18.keras', '0.3535353535353535', 'None', '0.6464646464646465', '__partial_shuffle_mutation'
'ga_generation_65_nn_32', 'ga_generation_64_nn_30.keras', 'ga_generation_64_nn_18.keras', '0.3535353535353535', 'None', '0.6464646464646465', 'None'
'ga_generation_66_nn_9', 'ga_generation_65_nn_30.keras', 'ga_generation_65_nn_19.keras', '0.3434343434343434', '__multivariate_crossover', '0.6565656565656566', 'None'
'ga_generation_66_nn_10', 'ga_generation_65_nn_30.keras', 'ga_generation_65_nn_19.keras', '0.3434343434343434', '__multivariate_crossover', '0.6565656565656566', '__displacement_inversion_mutation'
'ga_generation_66_nn_11', 'ga_generation_64_nn_30.keras', 'ga_generation_65_nn_10.keras', '0.3434343434343434', '__multi_point_crossover', '0.6565656565656566', '__swap_mutation'
'ga_generation_66_nn_12', 'ga_generation_64_nn_30.keras', 'ga_generation_65_nn_10.keras', '0.3434343434343434', '__multi_point_crossover', '0.6565656565656566', '__swap_mutation'
'ga_generation_66_nn_13', 'ga_generation_65_nn_26.keras', 'ga_generation_65_nn_22.keras', '0.3434343434343434', 'None', '0.6565656565656566', 'None'
'ga_generation_66_nn_14', 'ga_generation_65_nn_26.keras', 'ga_generation_65_nn_22.keras', '0.3434343434343434', 'None', '0.6565656565656566', 'None'
'ga_generation_66_nn_15', 'ga_generation_64_nn_30.keras', 'ga_generation_65_nn_19.keras', '0.3434343434343434', 'None', '0.6565656565656566', '__random_resetting_mutation'
'ga_generation_66_nn_16', 'ga_generation_64_nn_30.keras', 'ga_generation_65_nn_19.keras', '0.3434343434343434', 'None', '0.6565656565656566', '__swap_mutation'
'ga_generation_66_nn_17', 'ga_generation_64_nn_30.keras', 'ga_generation_64_nn_15.keras', '0.3434343434343434', 'None', '0.6565656565656566', '__swap_mutation'
'ga_generation_66_nn_18', 'ga_generation_64_nn_30.keras', 'ga_generation_64_nn_15.keras', '0.3434343434343434', 'None', '0.6565656565656566', '__partial_shuffle_mutation'
'ga_generation_66_nn_19', 'ga_generation_65_nn_30.keras', 'ga_generation_64_nn_15.keras', '0.3434343434343434', '__multivariate_crossover', '0.6565656565656566', '__partial_shuffle_mutation'
'ga_generation_66_nn_20', 'ga_generation_65_nn_30.keras', 'ga_generation_64_nn_15.keras', '0.3434343434343434', '__multivariate_crossover', '0.6565656565656566', '__random_resetting_mutation'
'ga_generation_66_nn_21', 'ga_generation_65_nn_22.keras', 'ga_generation_65_nn_19.keras', '0.3434343434343434', '__multivariate_crossover', '0.6565656565656566', 'None'
'ga_generation_66_nn_22', 'ga_generation_65_nn_22.keras', 'ga_generation_65_nn_19.keras', '0.3434343434343434', '__multivariate_crossover', '0.6565656565656566', '__inversion_mutation'
'ga_generation_66_nn_23', 'ga_generation_65_nn_26.keras', 'ga_generation_65_nn_10.keras', '0.3434343434343434', '__one_point_crossover', '0.6565656565656566', '__displacement_inversion_mutation'
'ga_generation_66_nn_24', 'ga_generation_65_nn_26.keras', 'ga_generation_65_nn_10.keras', '0.3434343434343434', '__one_point_crossover', '0.6565656565656566', '__inversion_mutation'
'ga_generation_66_nn_25', 'ga_generation_65_nn_22.keras', 'ga_generation_65_nn_26.keras', '0.3434343434343434', '__multivariate_crossover', '0.6565656565656566', '__random_resetting_mutation'
'ga_generation_66_nn_26', 'ga_generation_65_nn_22.keras', 'ga_generation_65_nn_26.keras', '0.3434343434343434', '__multivariate_crossover', '0.6565656565656566', '__swap_mutation'
'ga_generation_66_nn_27', 'ga_generation_65_nn_10.keras', 'ga_generation_65_nn_22.keras', '0.3434343434343434', 'None', '0.6565656565656566', 'None'
'ga_generation_66_nn_28', 'ga_generation_65_nn_10.keras', 'ga_generation_65_nn_22.keras', '0.3434343434343434', 'None', '0.6565656565656566', '__inversion_mutation'
'ga_generation_66_nn_29', 'ga_generation_65_nn_26.keras', 'ga_generation_64_nn_30.keras', '0.3434343434343434', 'None', '0.6565656565656566', '__partial_shuffle_mutation'
'ga_generation_66_nn_30', 'ga_generation_65_nn_26.keras', 'ga_generation_64_nn_30.keras', '0.3434343434343434', 'None', '0.6565656565656566', '__random_resetting_mutation'
'ga_generation_66_nn_31', 'ga_generation_65_nn_22.keras', 'ga_generation_65_nn_19.keras', '0.3434343434343434', 'None', '0.6565656565656566', '__displacement_mutation'
'ga_generation_66_nn_32', 'ga_generation_65_nn_22.keras', 'ga_generation_65_nn_19.keras', '0.3434343434343434', 'None', '0.6565656565656566', '__swap_mutation'
'ga_generation_67_nn_9', 'ga_generation_66_nn_9.keras', 'ga_generation_66_nn_15.keras', '0.33333333333333337', '__uniform_crossover', '0.6666666666666666', '__displacement_mutation'
'ga_generation_67_nn_10', 'ga_generation_66_nn_9.keras', 'ga_generation_66_nn_15.keras', '0.33333333333333337', '__uniform_crossover', '0.6666666666666666', '__inversion_mutation'
'ga_generation_67_nn_11', 'ga_generation_65_nn_22.keras', 'ga_generation_66_nn_9.keras', '0.33333333333333337', '__arithmetic_crossover', '0.6666666666666666', '__partial_shuffle_mutation'
'ga_generation_67_nn_12', 'ga_generation_65_nn_22.keras', 'ga_generation_66_nn_9.keras', '0.33333333333333337', '__arithmetic_crossover', '0.6666666666666666', 'None'
'ga_generation_67_nn_13', 'ga_generation_66_nn_17.keras', 'ga_generation_66_nn_9.keras', '0.33333333333333337', '__arithmetic_crossover', '0.6666666666666666', '__partial_shuffle_mutation'
'ga_generation_67_nn_14', 'ga_generation_66_nn_17.keras', 'ga_generation_66_nn_9.keras', '0.33333333333333337', '__arithmetic_crossover', '0.6666666666666666', '__displacement_mutation'
